date,year,mo,da,temp,dewp,slp,visib,wdsp,mxpsd,gust
2012-01-01,2012,01,01,14.2,4.1,1031.8,999.9,5.2,8.0,24.1
2012-01-01,2012,01,01,18.4,16.2,1016.4,999.9,999.9,999.9,999.9
2012-01-01,2012,01,01,20.1,16.7,9999.9,999.9,3.3,6.0,999.9
2012-01-01,2012,01,01,0.5,-3.1,1027.2,999.9,0.5,1.9,999.9
2012-01-01,2012,01,01,8.1,6.0,9999.9,999.9,11.2,15.5,999.9
2012-01-01,2012,01,01,29.2,27.5,1011.0,999.9,11.4,21.0,28.9
2012-01-01,2012,01,01,87.5,73.2,1007.6,999.9,4.2,8.9,999.9
2012-01-01,2012,01,01,61.4,40.2,9999.9,999.9,8.6,14.0,999.9
2012-01-01,2012,01,01,24.8,9999.9,9999.9,999.9,999.9,999.9,999.9
2012-01-01,2012,01,01,-18.7,-24.1,1023.8,999.9,2.6,8.9,999.9
2012-01-01,2012,01,01,70.8,60.7,1011.2,999.9,13.6,22.0,999.9
2012-01-01,2012,01,01,38.7,9999.9,9999.9,999.9,999.9,999.9,999.9
2012-01-01,2012,01,01,29.2,9999.9,1005.1,999.9,999.9,999.9,999.9
2012-01-01,2012,01,01,80.8,58.8,1007.4,999.9,10.6,16.9,999.9
2012-01-01,2012,01,01,28.7,26.6,9999.9,999.9,3.2,5.8,999.9
2012-01-01,2012,01,01,37.9,28.7,1026.8,999.9,1.5,3.9,999.9
2012-01-01,2012,01,01,22.7,20.6,991.8,999.9,11.2,15.5,999.9
2012-01-01,2012,01,01,24.5,21.7,9999.9,999.9,999.9,999.9,999.9
2012-01-01,2012,01,01,34.9,31.3,1020.4,999.9,1.7,3.9,999.9
2012-01-01,2012,01,01,85.9,9999.9,1007.8,999.9,5.9,8.0,999.9
2012-01-01,2012,01,01,23.5,9999.9,9999.9,999.9,999.9,999.9,999.9
2012-01-01,2012,01,01,64.7,62.7,1011.4,999.9,8.1,13.0,999.9
2012-01-01,2012,01,01,21.1,13.4,1025.5,999.9,2.8,8.0,999.9
2012-01-01,2012,01,01,41.3,36.2,1010.1,999.9,8.3,15.0,25.8
2012-01-01,2012,01,01,81.6,9999.9,1009.3,999.9,20.8,26.0,999.9
2012-01-01,2012,01,01,64.4,9999.9,1014.3,999.9,5.4,9.9,999.9
2012-01-01,2012,01,01,55.4,49.7,1029.8,999.9,5.0,9.7,15.5
2012-01-01,2012,01,01,27.4,25.0,1013.0,999.9,5.8,7.8,999.9
2012-01-01,2012,01,01,62.2,47.8,1016.2,999.9,10.4,20.0,999.9
2012-01-01,2012,01,01,18.0,14.0,1040.4,999.9,5.1,7.8,999.9
2012-01-01,2012,01,01,10.6,1.2,9999.9,999.9,8.8,11.8,35.0
2012-01-01,2012,01,01,14.7,0.9,9999.9,999.9,5.2,8.0,20.0
2012-01-01,2012,01,01,21.3,19.9,9999.9,999.9,999.9,999.9,999.9
2012-01-01,2012,01,01,40.6,9999.9,9999.9,999.9,999.9,999.9,999.9
2012-01-01,2012,01,01,37.8,34.3,1004.5,999.9,7.1,13.0,24.1
2012-01-01,2012,01,01,26.0,6.8,1032.8,999.9,4.0,7.0,999.9
2012-01-01,2012,01,01,20.3,19.4,9999.9,999.9,999.9,999.9,999.9
